a	a	a_a	a_a	a_a N
0	@A @A a a a a a? A’a a Aa a A.. a a a Aa a a’a a a a a a.. a a a a.. a a’a a a a a a a.. A a’a a a-a a a A’a a A a a  A	A	A	AN
0	@A a a a a a a a	A	A	AN
0	@A @A @A Aa a a a Aa Aa a. Aa a a a a a a a a a a a. Aa a a a a a a a a a a a a a a a.	A	A	AN
0	#a #AaAa Aa a a a a!  A’a a a a a a Aa Aa Aa Aa a a a Aa a a Aa a a.... a a Aa a a a. A	A	A	AN
0	@A Aa a!!!!!	A	A	AN
0	"@A Aa Aa A a a a a a a a a a a a a a a a. Aa Aa Aa a A, a A a a Aa a a Aa Aa! Aa Aa'a Aa a a a Aa, Aa Aa a a a a a Aa Aa! A0A"""""	A	A	AN
0	@A @A A a a a a a a Aa. A a a a a a a a a a a. Aa a a a a a a a a Aa.	A	A	AN
0	@A Aa a a a?	A	A	AN
0	@A Aa’a a a a a a a a a a a a a a a a a a a a a a a?	A	A	AN
0	@A A a a a a a a a a a a a a a a a Aa a a a Aa a a a a a a a a a a a a.	A	A	AN
0	@A Aa a a a a a a a a a a a a!! Aa a a &a; a a a a a.	A	A	AN
0	Aa a A a a a a a	A	A	AN
0	@A Aa Aa Aa Aa Aa. Aa a a Aa a. a.	A	A	AN
0	@A @A Aa! Aa a a Aa a a Aa Aa Aa.	A	A	AN
0	@A @A @A Aa a a a a a a a a a a a !! Aa’a a a a !!	A	A	AN
0	@A 🧠 a a a	A	A	AN
0	@A A a a a a a a % a a a a a.  Aa a a a a a.	A	A	AN
0	"@A A A A A A A A A A A A A A A A A A A A A&a;A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A"" A? A A. A"	A	A	AN
0	@A Aa a a a a :0	A	A	AN
0	#A Aa Aa’a Aa Aa Aa Aa Aa a a Aa? A	A	A	AN
0	@A Aa a a a a a a a.  #AaAa	A	A	AN
0	@A @A A A A A! A A A A A A A! #A  #A0A	A	A	AN
0	@A Aa a	A	A	AN
0	@A Aa a a a a a a a a a a a a? Aa a Aa a a a a #A	A	A	AN
0	@A Aa Aa  a a a a a.	A	A	AN
0	"@A @A @A Aa! Aa a a Aa a a! A'a a a a a a a a a a, a a a a a a a a a a a a a. Aa a. Aa a a a a a a a a a a a a a a a a a a a""  Aa a a a, a?"""	A	A	AN
0	@A Aa a a a a a a a a a? Aa a a a a a a	A	A	AN
0	@A Aa a a a a a a a.  Aa a a a a a a a a a a a a.  Aa a a ( a a a) a a a a (a).  Aa a a a a a a a a a a'a a a a a a a.	A	A	AN
0	@A @A @A @A @A Aa a a? Aa a a a a a a a a a a a a a a a a a a a a a a a a.?	A	A	AN
0	@A Aa a a a a a a a Aa a a a a a a a	A	A	AN
0	@A @A A’a a a a a a a a a. Aa a a a A a a a Aa Aa a a a a a a Aa a. Aa’a a a a a A a a a	A	A	AN
0	@A @A @A @A Aa a a a a Aa a a?	A	A	AN
0	@A 😂😂 a a a a!	A	A	AN
0	"0. a a a a a a a a a a a a a a ... a a a a a a a. a a a a a a a a a a a ... a a a a a a a a a a a a a a a a a !  a "" a a a a a a"""	A	A	AN
0	@A Aa a a a a a a a. Aa a a a a a a a a Aa. 🤷‍♂️ Aa a a a a a a a a a a a a a a-a.	A	A	AN
0	0/0 a. Aa.  a. Aa a a a a a a. Aa.. Aa. Aa a a a a'a a a a a a a a. Aa a a'a a a. a a  a. Aa a a.... A	A	A	AN
0	@A @A @A Aa. Aa. A. Aa.  Aa a a a a a. Aa.	A	A	AN
0	@A @A Aa a a0..a a a a a a a a a a a a. A'a a a. Aa a.	A	A	AN
0	@A @A @A @A @A Aa a a’a! Aa a a a a Aa a a a a a a a! Aa a’a a a. Aa a “Aa a a a a a a”. Aa a a a a a a a a a a a.	A	A	AN
0	@A @A Aa’a a!	A	A	AN
0	@A @A @A Aa a a a a a A’a?	A	A	AN
0	@A Aa a a a a; a a a a a~	A	A	AN
0	@A Aa a Aa A	A	A	AN
0	@A @A @A @A @A Aa a’a a a a a a a’a a a a a a a’a a a a a a. Aa a a a a a a a a a a a a a a a a. Aa a a A.	A	A	AN
0	@A @A @A @A @A Aa a a a a a a a a a a a a’a a?	A	A	AN
0	@A aA A A A A	A	A	AN
0	@A Aa a'a a. #A	A	A	AN
0	@A @A @A Aa a a a a a a Aa. Aa a a a Aa.	A	A	AN
0	@A Aa a. Aa a a @A @A #A a a a a a a a a a? @A @A @A @A @A @A @A @A	A	A	AN
0	@A a a a a a a a'a a a a a a	A	A	AN
0	@A @A A a a. Aa a a a a a a a a. Aa a a a a'a a a a.	A	A	AN
0	@A @A Aa a	A	A	AN
0	Aa Aa A Aa Aa Aa’a Aa Aa A a @A	A	A	AN
0	@A Aa a	A	A	AN
0	@A a a a a. a a a a a a a a a a	A	A	AN
0	@A @A Aa a a a a	A	A	AN
0	@A @A @A @A @A a a a a a a a a a a a a a a a a a a ? a @A a a a a a a a a a a a	A	A	AN
0	@A Aa a a a a a a	A	A	AN
0	0a a a a a a a a  Aa a a a a a Aa a a a a a a a a a.  Aa a a a a a a a a a a a.  Aa #AaAa a a a a  Aa a a a a a a	A	A	AN
0	"@A Aa Aa'a a, a! Aa a a'a a a a a a a a a a a a!"""""	A	A	AN
0	@A @A Aa a a &a; a a a a a. Aa a a a a a	A	A	AN
0	@A Aa a a a a a a a a a a a. A a a a a a a a a	A	A	AN
0	@A Aa a a a a a a a a	A	A	AN
0	@A @A @A Aa 'a' a. Aa a a a 0a a a a. Aa a a a a a a a a a!?	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A Aa...a'a a a'a a a 0 a a a. 0 a Aa a a a 0a. A	A	A	AN
0	@A Aa a a a a a a. Aa a.	A	A	AN
0	@A Aa a a a. Aa a	A	A	AN
0	@A @A Aa a a a a a Aa a a a a a a a. A	A	A	AN
0	@A @A Aa a a a a a a a a a a a a a &a; a a a A a a A a a a a a a a a. Aa a a a a a &a; a a a a a a a a a. Aa a'a a a a a.	A	A	AN
0	@A Aa a...  a a a a a’a a.	A	A	AN
0	0 Aa Aa Aa Aa Aa Aa Aa Aa A Aa Aa A A	A	A	AN
0	@A Aa a A? Aa a a a a a A a’a a a a a a	A	A	AN
0	... a a a a a a a a a #a  #aAaAa #aAa #aAa #a	A	A	AN
0	@A a a a a a a A A? A A	A	A	AN
0	@A A a a a a a a a a a a. A	A	A	AN
0	#AaAa Aa ✅Aa A a a 0 a a 0 a a a0 a a😡 a #AaAaAa a #Aa A	A	A	AN
0	@A Aa a. Aa a a	A	A	AN
0	@A a a a a a a a a a'a a  A A A A A A A A	A	A	AN
0	@A A A A A A A A A  #AaAa #A0A #AaAa #Aa #Aa #A #AaAaAaAa @A @A  .	A	A	AN
0	@A Aa a a a a. Aa a a!	A	A	AN
0	@A Aa a a a a a a a a a Aa	A	A	AN
0	@A Aa a a a a?	A	A	AN
0	@A Aa a a a a a Aa Aa. A? Aa Aa-a a a a a Aa a! A? Aa a a a! Aa a Aa - a A a-Aa a!	A	A	AN
0	@A @A A a a a a a a a a a a a Aa.	A	A	AN
0	@A A a a a a a a a 0 a a. Aa a a a a a a a a a a a a. Aa a a Aa a A a a a Aa. A a a a a a a a a. A a a a a. A a a a a. : )	A	A	AN
0	@A @A Aa a a Aa a a. Aa a a a A a a Aa a a a a a a a a. Aa a a a a a Aa a a a a a a a. A a a A a a a. A a a a a a. Aa a a Aa a a a.	A	A	AN
0	"@A Aa Aa Aa AaAa a Aa'a a, Aa'a a, Aa a,"" Aa a a a a a a a.  Aa a a a a a a a a a Aa Aa A. Aa!  Aa a? @A @A @A"	A	A	AN
0	@A Aa Aa a a a a a a a a a a a a.	A	A	AN
0	@A Aa #A a a $0 0 a a a a @A a ..a a a a a a a a a a 0 a.	A	A	AN
0	A a a a a a a Aa a a a a 0 a @A A  0 a!!!!!!	A	A	AN
0	@A @A Aa a a a a a a a a Aa a a a a a.	A	A	AN
0	@A Aa a Aa a Aa a a a a &a; a a a a a a a a. Aa a a a a a &a; a a a a a a a. Aa a a a a. Aa a a a a a a a Aa Aa. Aa a'a a a a	A	A	AN
0	"&a;A A A A 현재&a; Aa a a a 현재, a A'a a a a a a. Aa a a a, a a a a."" Aa a a a a a a a :(  Aa: A #A  #A_A_A #너의존재가_기적이야 A"	A	A	AN
0	@A @A @A Aa a a a a a a a a a a a a.	A	A	AN
0	"@A @A Aa a a a a a a a a a a a a a. Aa a a a a a a a a a a. Aa a a, a a a a, a a-a, a a a a. Aa, a a a a a. Aa a a a."""""	A	A	AN
0	@A @A Aa'a a a. Aa a a a a a a a a'a a a a a.	A	A	AN
0	@A @A Aa a a.	A	A	AN
0	@A @A Aa a a a a a’a a a a a.	A	A	AN
0	@A @A Aa a a a a*a Aa'a a a a a a a a &a; a a a a a a a a a a a 0 a a a*a a Aa a'a a a a a a a a.	A	A	AN
0	@A Aa #Aa a a a a a a a a a a a a a a a A a?	A	A	AN
0	@A @A @A @A @A @A @A @A @A Aa a a?????? Aa a a a a a Aa a. Aa a a a a	A	A	AN
0	@A a a a a a a a. Aa...Aa....Aa a a a.....a a a a a a a a...a a a.	A	A	AN
0	@A Aa 😩 A a’a a a a A a a a a a a a	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A A a'a a a a a a a a a a a a a a a a a a a a a a a a a a a a a. Aa a'a a a. Aa a'a a a. Aa a a a a a a a a.	A	A	AN
0	@A Aa a a a a a a a a. A a a a a a a a a.	A	A	AN
0	@A A A A	A	A	AN
0	@A @A @A @A *a.   A a’a a a. A a’a a a.   A a a. Aa A a a. Aa a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a.	A	A	AN
0	@A Aa a a a a a a Aa Aa a a a a a a a. Aa.	A	A	AN
0	@A Aa a. Aa a a a. Aa a a a a a Aa Aa A. Aa a a Aa a Aa.	A	A	AN
0	@A Aa a A	A	A	AN
0	@A Aa a a a a a a a a a a A a A A A a a a a a-a a a a a a'a a a a a. Aa a a a a a Aa a (&a; a a) a a a-a &a; a a Aa.	A	A	AN
0	@A Aa a a a	A	A	AN
0	@A Aa a a a a a a a. Aa a a a a a a a a a a a a a’a a a a.	A	A	AN
0	@A .@A a a a a - a a a a	A	A	AN
0	@A Aa a a a.	A	A	AN
0	@A @A @A @A @A Aa a a a a a Aa Aa Aa 0. Aa a. Aa'a a a a a. A	A	A	AN
0	@A Aa’a a! Aa! @A a A a a a a a a a a. Aa a!	A	A	AN
0	@A Aa A’a a a a a a a a Aa !!!! 😂😂	A	A	AN
0	@A @A Aa a a a a a a a a a a a a a a.	A	A	AN
0	@A @A Aa a a!  Aa a a!	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa a a a a a. Aa'a a a a a'a a a a. A a a a a a a a a a a a a a'a a a. Aa a a a a a a a ✌️💚	A	A	AN
0	@A Aa a a a a a Aa a.	A	A	AN
0	@A Aa a a a aAa	A	A	AN
0	@A #a a a A A a Aa a a a a A A A .. a a A ... a A a a a A a a a a .. a a A Aa .. A a A a a A ... @A  A A a A Aa	A	A	AN
0	@A Aa a	A	A	AN
0	@A @A Aa a	A	A	AN
0	@A Aa a a a a a a a a a a? Aa a a a a a a a a a’a a.	A	A	AN
0	@A Aa a A. Aa	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A Aa.  Aa Aa a.  Aa a a a a a a a a a a a.   Aa a a a a a.  Aa a a a a a a.  Aa a Aa Aa.  Aa.	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa Aa~! #A	A	A	AN
0	@A Aa Aa a a a a:”Aa a a a a...”	A	A	AN
0	@A Aa a a a a @A	A	A	AN
0	@A a a Aa a a  A A A A a a a a Aa 0 a 0 A A a a A     a a Aa	A	A	AN
0	@A @A @A Aa'a a a a a a a a	A	A	AN
0	@A @A a a a a a a. Aa a a a a a a a a.	A	A	AN
0	@A A a a a a a a.  Aa a a a	A	A	AN
0	@A Aa Aa a Aa a a a a a a a ... #A_A #A #더보이즈 #현재	A	A	AN
0	@A @A Aa a a a. A a a a a a a a.	A	A	AN
0	@A @A Aa a a a a'a a a a a a. Aa a a a a a a a a a a a a a a. Aa a a a a a'a a a a a a a.	A	A	AN
0	@A @A Aa Aa a a a a a a a a a'a a a a a a.	A	A	AN
0	@A @A A a a a a #Aa. Aa Aa a A a a @A a a a #a a a a #A Aa #AaAa a a a a a a. #Aa #aAa #a #a #AaAa #Aa #a	A	A	AN
0	@A @A @A @A @A @A Aa a a a a A	A	A	AN
0	@A a a a...	A	A	AN
0	"@A @A A a'a a a a a a a a a a a, a a a'a a a a"", a a a a, a a a a a a ""a a a'a"" a a a"""	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa a a @A Aa a a a Aa. Aa a a a a.	A	A	AN
0	@A Aa a a - a’a a a a!	A	A	AN
0	@A @A @A @A @A @A @A Aa a Aa Aa a 0a a a a.  Aa a a a a a a a a a a.	A	A	AN
0	@A A!  Aa a a a a a!! Aa a a a a a	A	A	AN
0	Aa Aa a a a Aa a Aa'a a a! 🇺🇸 @A #AaAaAaAa #AaAaAaAa #AaAa #AaAa #Aa #A0A #Aa #A. #A #A0 #AaAa A	A	A	AN
0	@A a a a a a a a a a a a a a a a a a a a a a a	A	A	AN
0	@A A a a a a a a a a a Aa a a. Aa a a a a a!	A	A	AN
0	@A A a'a a a a a a a.	A	A	AN
0	@A @A @A Aa a #Aa a a a a a...#A #AaAaAa #AaAa #Aa #A #Aa #AaAa #Aa #A #Aa0 #AaAaAa #AaAaAa #AaAaAa  #AaAa  @A @A @A @A #A0A A	A	A	AN
0	@A Aa a a a a a a a a a a	A	A	AN
0	@A @A Aa...a a a a! #a #AaAa #a #A #Aa A	A	A	AN
0	"@A  Aa a'a a a a a Aa a a Aa"" a ""Aa Aa a Aa"" a #Aa a a.  Aa'a a a a a a a ? a a, a a a a, a a, a, A, Aa Aa.  Aa a a A"	A	A	AN
0	@A @A Aa a a a a a!	A	A	AN
0	@A Aa a a a a a A’a a a. Aa a a a a a #a a a a a a a a a a a a a a a a. Aa a a. Aa	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa a a a Aa a a a Aa!	A	A	AN
0	@A A A a.	A	A	AN
0	@A Aa a @A a a a a a a a a a a #A a a a a a a a #a a &a; a a a a a a a a &a; a a a.  @A a a a a a!  @A @A	A	A	AN
0	@A Aa a a a a a a a a........a’a a a a a a a!!!!	A	A	AN
0	@A Aa A a Aa Aa a a a a Aa Aa Aa👍 A	A	A	AN
0	@A Aa	A	A	AN
0	@A @A @A @A Aa a!!!	A	A	AN
0	@A A a a a a a a a a a a. Aa a a A a a a a a a a a a a	A	A	AN
0	@A @A Aa a a a a a a a	A	A	AN
0	@A @A @A @A @A @A @A @A @A Aa a a a a a a a a A a a a/a.  A a a a a a a a a a a a a a	A	A	AN
0	@A a a A! Aa a a a a Aa a a a Aa Aa &a; A Aa Aa! Aa a Aa a a a a a a a	A	A	AN
0	"@A @A @A Aa a a a a a a a. Aa a a a. Aa a a a a a. Aa a a a a a a a a a. Aa a a a a a a a. Aa a a. Aa a a a a"" a a a a a a."""	A	A	AN
0	@A Aa a a a a a a’a a a a a	A	A	AN
0	@A Aa a a A a a a Aa Aa Aa a a a Aa a Aa a a a Aa a a a. Aa a a a. Aa a a a a Aa. Aa Aa!	A	A	AN
0	@A @A A a a a Aa. Aa a Aa a a a a a a a. #0/0	A	A	AN
0	@A @A @A @A @A Aa a Aa. Aa a a a. Aa a a a a a a a.	A	A	AN
0	0 Aa Aa Aa Aa Aa Aa | AaAa A	A	A	AN
0	A a a a a a A a a a a a a a a a a a a a a a a a a a. Aa a A a a a a. Aa a’a a a a a. 🤷‍♂️	A	A	AN
0	@A A a A! 🇺🇸 #A	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa a a. A a a. Aa a. #A #A #AaAa #Aa #AaAaAa #AaAa #AaAaAa #AaAaAaAaAa	A	A	AN
0	@A Aa a a a Aa Aa a a Aa!	A	A	AN
0	@A Aa a a Aa? Aa a a a a. Aa a a a a a a a a a?	A	A	AN
0	@A @A @A @A A A A A A!	A	A	AN
0	@A A a a a a a A Aa Aa a &a; a'a a a a.   Aa a a Aa a a &a; a a a a a!!.	A	A	AN
0	@A 0 a a 0 a a a a a A a ? a a a a a a a. Aa a a 0.0 a a. Aa a a a a a a 0 a 0 a a a a a a 0 a a a A a a a a a a a a a a a a a	A	A	AN
0	@A Aa a a...a a a a Aa a a a a?	A	A	AN
0	@A Aa a a “a a a a a a a?”!	A	A	AN
0	@A @A Aa a?  Aa a a a?  Aa a a'a a a a??  Aa a a a a a.  A a a a a a a #AaAa a.  Aa a a Aa.  Aa a a a a a a a.	A	A	AN
0	"A Aa 0 Aa Aa Aa Aa Aa Aa Aa Aa Aa""  A #A #A #AaAaAa"""	A	A	AN
0	@A @A Aa a a a a a. Aa a a a a a a a a a. Aa a a a a Aa a a a a a a a a a a a a.	A	A	AN
0	@A Aa a a a!	A	A	AN
0	Aa a a a a a a.   #A #AaAaAa A	A	A	AN
0	@A Aa a a a a a a a a a a a a a a a a. Aa Aa a a a A-a	A	A	AN
0	@A @A @A @A Aa a a a a a	A	A	AN
0	"@A A A A A, Aa Aa a Aa a a a a a a Aa a a a a a a a a a Aa Aa"" a a a a a a Aa, a a a a a. Aa a a a a a a Aa a a a a a."""	A	A	AN
0	@A @A @A @A @A @A @A @A Aa a a a a a a a  a a a a a a a a a a a a a a  Aa Aa a a a a a  a a a a a a a a Aa Aa a a a a a a a a a a a a a a a a a a	A	A	AN
0	@A @A Aa'a a a a a a a a a. Aa a a a a a a a a a a a a a a a.	A	A	AN
0	#Aa a #Aa a a #A a a a a a a a a a a a?!  😆  #A #A #A #Aa #Aa #Aa #Aa #A #Aa #Aa #Aa A	A	A	AN
0	Aa Aa – Aa a a Aa Aa Aa - Aa Aa - A ... A #AaAa #AaAaAa #a @A #a A0	A	A	AN
0	@A Aa a a a a a a. Aa a a a a a a a a a a a a a a a a a a a Aa. Aa a a a a a a. Aa a a a a a a a a a a.	A	A	AN
0	#a #a @A Aa a a a a. Aa a'a a a a a a a a a a a a a a a. Aa a a a a a a'a a a 0 a. A	A	A	AN
0	@A Aa a a a a a a a a a.	A	A	AN
0	@A @A A A A A A A A A A A A A A. A A A A A A A A A A A  A. A	A	A	AN
0	@A @A Aa a a Aa Aa a a a a’a a !!!!	A	A	AN
0	@A @A a a a a a’a a. 🤡	A	A	AN
0	@A @A @A @A Aa a a a a a’a a a a a a a a a a a a a a a.  (A’a a a a a.)	A	A	AN
0	@A Aa a a	A	A	AN
0	@A A A A A A A A A A A	A	A	AN
0	@A @A @A Aa a a A a a a a a a a a Aa a a a a a a a a a a a a a a a a a .	A	A	AN
0	@A @A @A Aa a a a ?? A Aa ?? Aa ?? Aa a a a a Aa. Aa a a a.	A	A	AN
0	@A Aa a a a	A	A	AN
0	@A @A Aa Aa A a a Aa a. Aa a a a a a a. Aa a a- Aa a a a a a a. Aa a a a 0 a. Aa a a a a a. Aa a a a!	A	A	AN
0	@A @A Aa. Aa a. Aa a a a a a a @A . Aa a a a a.	A	A	AN
0	@A Aa a a a Aa a a a a a Aa a	A	A	AN
0	"@A Aa a a a a a a a"" a a a a a a. Aa a a a a a a #a a. 0 a Aa a a a'a a a. Aa a a a a a. Aa a a a #Aa a a."""	A	A	AN
0	@A a a Aa A a a a a a a a a a a A a a a a a a a a a a a a a a a a a a a. Aa a a a a ? A	A	A	AN
0	@A Aa a a a a a a a.	A	A	AN
0	@A @A @A @A @A A a'a a a a'a a a a a a a a a a a a.	A	A	AN
0	@A Aa a Aa🙌🏻	A	A	AN
0	@A a a  a  a a a a a a . Aa a a a a  Aa a a a a a a a a  . Aa a a a  a a a a a.  Aa a a a a a a a a  . Aa 0 .	A	A	AN
0	"@A Aa a a a a a a a a a""?"""	A	A	AN
0	@A Aa a a a Aa a a? Aa a a a a a a a a a.	A	A	AN
0	@A @A Aa a a a ? Aa a a a a a a a a a Aa a a a -a a a a	A	A	AN
0	@A @A @A Aa a a a a Aa. 😉	A	A	AN
0	@A Aa a a a a a a!!!	A	A	AN
0	@A @A @A @A @A @A @A @A Aa a a a A a a 👌 a a a a a a a Aa a Aa. Aa a’a a a a a a...	A	A	AN
0	@A Aa a a a a a a a a a a a a-a a a a a a a a a a a a?	A	A	AN
0	@A @A Aa a a a a a a a a a a a a a a.	A	A	AN
0	@A @A Aa a a a a a a a a a a.	A	A	AN
0	@A Aa Aa a a a a a**a.	A	A	AN
0	@A @A Aa. Aa a a'a a a a'a a. Aa a'a a a a a a.	A	A	AN
0	@A @A Aa a!!!   A a a a a a a a!!	A	A	AN
0	@A @A A a a a a                      Aa Aa a a a a a a a &a; a A A a a a a a a a a a a a a a a a!!!!!!	A	A	AN
0	@A  Aa Aa Aa Aa a 0a Aa?  Aa a a A.A. a a a a a-a-a a a a A.A. a a a a a a a a a a a a a a a a  A  '	A	A	AN
0	@A Aa a a a a a a Aa a a a a a Aa Aa Aa Aa a Aa. Aa Aa a a a a a a a a a a a a a. Aa a a a	A	A	AN
0	#A: #AaAaAa a a @A a #AaAa a.   'Aa a a a a a #AaAa a.'  A #A #A #A @A @A @A @A @A @A @A @A #Aa #Aa	A	A	AN
0	@A @A @A @A Aa a'a #Aa 👇🏻 A	A	A	AN
0	@A Aa a a a a a a a a	A	A	AN
0	@A Aa a a a a a	A	A	AN
0	"@A @A @A @A Aa, a'a a a a A'a a a a Aa a a a a a a a a a a Aa?"" a a A'a a a Aa a a Aa-Aa."""	A	A	AN
0	@A @A Aa a a a a a a. Aa a a a Aa a'a a a Aa a a a a a a a. Aa a a a a Aa a a a a a a? Aa a a a a a a a a a?	A	A	AN
0	@A Aa. Aa a a. Aa a a a a a	A	A	AN
0	@A a! a a?!?!	A	A	AN
0	@A @A A a a a a a a a.	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa a a. A’a a a a a a a a a a A a a a. Aa a A a. A Aa a 💔 A a’a a a a a a a a a a a a a!	A	A	AN
0	@A Aa a a a a a a a a...!!!	A	A	AN
0	@A Aa!!	A	A	AN
0	"@A @A @A @A Aa a a a a a a"" a a a a. a'a a a a."""	A	A	AN
0	#AaAa a a!! Aa'a a a. Aa a a a a a/a a a a a.  Aa a a a a a a. Aa a a a a a a a a. A	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A A a a a #A #aAa	A	A	AN
0	@A Aa'a a a a a a Aa a Aa.	A	A	AN
0	@A Aa a a a a Aa a a a a a a a a a a a a a a 0a Aa. Aa a a’a a a a a.	A	A	AN
0	Aa a a #AaAa a a a a a a a a a a.  @A #a	A	A	AN
0	@A @A Aa’a a a a a a a Aa a a. Aa/Aa a’a a a a a a a a a a a a Aa a a	A	A	AN
0	@A Aa’a a a a a a Aa a a a a	A	A	AN
0	@A a a — a a a a a a 😘💕	A	A	AN
0	@A Aa!!!	A	A	AN
0	@A @A A a a a a a. Aa a a a a a a a a a a'a a a a a a a a a a a a a a. Aa a a a a a a a a? Aa a a a a a a a.	A	A	AN
0	@A @A Aa a'a a a A a. Aa a a a a a a a a.	A	A	AN
0	@A Aa'a a Aa a?   Aa'a a a a a! #AaAa  #AaAa  #AaAa #A	A	A	AN
0	Aa a a a a a! Aa a A A	A	A	AN
0	@A Aa Aa a a a a	A	A	AN
0	@A a/ a a 💛 a a’a a a!!	A	A	AN
0	@A Aa a a a 😂	A	A	AN
0	@A A A A A A A A A A	A	A	AN
0	@A Aa 0🙈🙉 a a a a a a Aa Aa a Aa🔫a. @A	A	A	AN
0	@A @A A a a a a a a a!	A	A	AN
0	@A @A Aa!  Aa a a a Aa Aa a a a a a a a a a a - Aa a a!	A	A	AN
0	@A 0.0 Aa Aa Aa a a a a a a a Aa Aa Aa Aa Aa Aa ~ a 0.0 Aa a 0.0 A Aa ~ #A a'a a a a a a &a; a ~ #AaAa #Aa #AaAaAaAaA ~	A	A	AN
0	@A Aa Aa! Aa’a a a a a! A	A	A	AN
0	@A A a a a a a a a a a a a a a. Aa a a a a a a	A	A	AN
0	@A Aa a a a a a a #Aa Aa Aa 🙄 #A #AaAa	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A a'a a a &a; a a a a a a a a a Aa a a a a &a; a a a a a a a a a a a a a a a a a a a a a a &a; a a a a a'a a a a	A	A	AN
0	Aa a Aa Aa a Aa Aa Aa a a a a. #A A	A	A	AN
0	@A @A Aa a a a a a a.	A	A	AN
0	@A @A @A a a a a a a a a @A a Aa. A a a a a a. Aa a a a. #AaAaAaAa	A	A	AN
0	@A @A a a'a a Aa a a a a ?	A	A	AN
0	@A @A @A @A @A Aa a a a a a a a a-a-a a a a a a a a a a a a a a a a a a a a a a a.  A a a a a a a a a a a a.	A	A	AN
0	@A Aa a. Aa a a a. Aa a a a a.	A	A	AN
0	@A Aa a a a a a a a a a a a a a a a.	A	A	AN
0	0: @A @A a a a a a a a a a a a a a a A	A	A	AN
0	@A Aa a a a a. Aa Aa Aa!!!!	A	A	AN
0	@A a a a a a a a a a a a a ❤️	A	A	AN
0	@A @A Aa a a a a a a a a a a a’a a a a a a a’a a a a a a a a a a a a a a. Aa a a a a a a a a a a.	A	A	AN
0	@A Aa a!	A	A	AN
0	@A @A a!	A	A	AN
0	@A @A @A @A Aa a a’a a a a. Aa’a a a a a a a a a a. A	A	A	AN
0	@A Aa a'a a a a a A a Aa. Aa'a a a/a Aa Aa  a a Aa a a.  A a a a a a a a a a A a Aa Aa a a a a a Aa. Aa a a a a Aa Aa. Aa a a a a a a	A	A	AN
0	@A Aa a a a a a!  #A	A	A	AN
0	@A Aa a a a a Aa a a a a a a a a a a a a a a a a a. Aa a a a Aa a Aa a a a a a a a a A.	A	A	AN
0	@A Aa a a a.	A	A	AN
0	@A Aa a a a a a a a a a a a a a a a a! Aa a a a a a a a? Aa A! #AaAaAa #A #0 #AaAaAa @A A	A	A	AN
0	"@A Aa a Aa Aa'a Aa Aa"" a a a. Aa a a Aa Aa a Aa Aa, a Aa a. Aa Aa'a a a Aa, a a a a."""	A	A	AN
0	@A a a a a? Aa a a a a. Aa a a a a a a a a a a a a. A	A	A	AN
0	@A A'a a Aa. A a a a. Aa a a a a a a a a Aa a. A a'a a a a a a a a.	A	A	AN
0	@A Aa a a a a a. Aa a a a a a a a a a a! Aa a a a a a a a a a a a. Aa a a a a a a a a a a a. (A a a a A a)	A	A	AN
0	@A Aa a. Aa a a a a a a a a a a.	A	A	AN
0	@A Aa a 0 a a a’a a a.	A	A	AN
0	@A a a a a a a a a a a...a a A	A	A	AN
0	@A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A @A Aa a a a a a a... Aa a... Aa a a	A	A	AN
0	@A Aa a a a a a a a a a? Aa a a a a? Aa a a a a a a a.	A	A	AN
0	@A A a a a a a 0 a a a a a a A a a a a a a	A	A	AN
0	0/A:  @A @A @A @A @A @A @A @A @A @A @A @A @A  @A @A @A @A @A @A @A @A @A @A @A @A A	A	A	AN
0	@A @A @A @A @A Aa a'a a. A a a a	A	A	AN
0	@A @A @A a a A a a! Aa a a a a a a a a a a a a a. Aa a a a a A a a'a a a a a. Aa a @A a a a a @A a @A a a a a!!	A	A	AN
